1000 100 1000
540 78 540 84
920 64 920 88
819 10 819 50
22 41 22 49
490 22 490 30
99 20 99 81
484 23 484 43
255 76 255 92
280 0 280 95
449 26 449 72
517 14 517 97
894 11 894 88
630 20 630 66
679 54 679 78
933 23 933 91
689 21 689 90
805 18 805 91
483 19 483 81
176 16 176 68
525 44 525 95
781 32 781 35
147 32 147 99
502 57 502 100
879 16 879 92
605 82 605 95
11 15 985 15
213 27 213 31
87 20 87 80
954 7 954 83
413 8 413 20
115 3 115 5
591 0 591 7
918 35 918 81
725 31 725 32
672 7 672 85
990 19 990 92
129 73 129 75
979 35 979 62
870 5 870 97
13 21 990 21
131 54 131 55
42 53 910 53
552 31 552 51
955 34 955 62
32 20 992 20
522 31 522 56
395 33 395 83
143 27 143 85
529 3 529 43
321 19 321 55
260 18 260 82
636 2 636 77
655 25 655 58
484 49 484 51
428 6 428 77
36 87 991 87
590 46 590 83
45 63 45 86
700 5 700 86
305 96 305 99
904 2 904 27
946 5 946 67
727 49 727 79
207 8 207 54
770 31 770 55
156 68 156 78
71 35 71 50
161 45 170 45
915 12 915 19
786 16 786 71
686 24 686 65
97 3 97 66
269 12 269 38
51 14 982 14
613 23 613 42
140 1 140 5
819 54 819 81
459 67 459 84
232 34 232 40
963 34 963 83
74 32 985 32
442 7 442 74
899 31 899 93
26 35 26 98
23 42 983 42
365 22 365 31
460 1 460 77
538 7 538 91
7 22 953 22
94 14 94 100
67 91 999 91
822 31 822 68
437 5 437 94
859 17 859 54
584 28 584 98
261 78 261 83
145 34 145 95
31 70 984 70
38 64 998 64
663 20 663 91
974 25 974 41
164 21 164 39
91 35 91 89
19 95 992 95
158 40 158 63
747 2 747 99
505 40 505 45
96 8 96 55
233 26 233 84
856 52 856 86
936 2 936 6
798 18 798 82
506 75 506 96
248 2 248 55
211 7 211 91
221 23 221 95
10 53 10 79
715 39 715 53
710 19 710 63
132 1 132 98
49 1 49 80
230 12 230 23
685 0 685 35
258 8 258 87
281 13 281 16
1 96 930 96
15 38 978 38
554 22 554 30
973 48 997 48
327 54 327 58
995 63 995 69
106 11 106 100
891 25 891 92
969 44 969 46
693 71 693 86
17 7 966 7
497 29 497 95
6 33 6 84
353 26 353 78
129 81 129 99
184 25 184 87
123 14 123 90
487 24 487 89
431 60 431 63
188 6 188 97
115 9 115 93
384 84 384 92
872 16 872 19
360 73 360 97
992 3 992 35
159 12 159 62
10 76 803 76
380 1 380 29
986 5 986 52
372 20 372 99
78 61 78 83
970 23 970 25
671 19 671 60
697 24 697 100
48 40 48 62
194 50 194 95
526 6 526 12
10 17 998 17
76 51 76 75
532 96 532 100
110 0 110 97
719 48 719 70
33 23 997 23
690 21 690 75
778 1 778 76
641 34 641 61
742 72 742 93
408 53 408 100
83 21 83 97
343 55 343 81
385 25 385 72
952 61 952 81
599 14 599 38
735 2 735 98
787 4 787 91
835 1 835 77
215 16 215 91
21 72 959 72
998 7 998 91
144 10 144 65
9 16 34 16
829 3 829 77
615 49 615 93
204 1 204 87
323 21 323 24
674 6 674 89
306 23 306 56
959 0 959 100
680 6 680 68
637 64 637 76
741 8 741 76
834 22 834 72
1 82 1 98
369 17 369 18
7 26 989 26
95 7 95 66
115 98 916 98
25 3 981 3
170 46 170 94
427 51 427 65
7 94 956 94
591 15 591 68
158 8 158 32
9 50 985 50
452 15 452 48
117 12 117 15
771 79 771 95
572 89 572 95
302 18 302 98
226 0 226 91
16 33 980 33
190 57 190 75
305 51 305 68
397 54 397 84
681 0 681 40
34 79 34 89
941 6 941 43
978 90 981 90
0 59 982 59
501 21 501 66
469 41 469 80
982 5 982 74
330 61 330 98
589 62 589 73
645 27 645 100
14 44 948 44
379 24 379 75
799 45 799 55
218 55 218 71
19 35 866 35
197 4 197 9
170 82 953 82
524 54 524 83
306 64 306 69
523 1 523 95
720 33 720 50
886 14 886 92
88 36 990 36
69 9 69 40
223 1 223 100
516 6 516 86
602 12 602 58
625 29 625 96
467 12 467 33
287 9 287 38
150 6 150 95
79 4 79 50
479 74 479 95
562 21 562 84
163 5 163 28
140 61 140 100
775 13 775 68
983 33 983 97
346 5 346 97
553 3 553 90
42 37 930 37
356 45 356 48
357 29 357 96
609 54 609 86
839 36 839 50
431 20 431 59
560 38 560 79
847 20 847 79
962 76 962 80
37 83 959 83
294 4 294 11
457 13 457 37
999 26 999 77
305 22 305 27
334 48 334 78
582 61 582 89
133 6 133 78
748 7 748 83
9 73 988 73
803 69 803 90
271 48 271 87
677 23 677 82
298 39 298 91
683 33 683 37
238 8 238 34
728 1 728 63
890 17 890 43
162 85 162 90
2 39 987 39
967 40 967 44
550 28 550 93
582 10 582 50
713 3 713 9
174 35 174 56
406 63 406 70
854 76 854 91
7 10 7 78
135 87 135 92
600 27 600 88
444 16 444 62
192 8 192 13
50 10 50 62
209 11 209 98
359 61 359 69
322 61 322 100
60 30 60 90
21 47 937 47
71 68 71 85
205 89 205 95
771 3 771 51
430 32 430 84
278 25 278 27
351 2 351 96
235 72 235 85
885 28 885 40
549 8 549 98
192 23 192 92
28 8 28 55
979 73 979 94
201 0 201 22
1 31 998 31
792 56 792 67
742 28 742 32
953 0 953 48
268 19 268 93
153 85 153 100
566 13 566 93
649 18 649 93
651 13 651 95
124 86 926 86
607 50 607 61
804 24 804 66
510 25 510 32
740 86 740 87
342 63 342 67
407 0 407 100
75 29 75 96
40 81 993 81
450 6 450 83
65 68 93 68
404 90 404 91
148 2 148 74
448 15 448 89
602 59 602 86
716 11 716 19
814 85 814 99
911 13 911 60
312 62 312 68
189 35 189 76
721 55 721 90
540 15 540 70
706 9 706 57
592 84 592 97
544 30 544 98
247 44 247 93
711 44 711 80
431 72 431 94
451 50 451 70
259 42 259 81
27 83 27 84
705 22 705 72
587 0 587 77
264 0 264 99
585 0 585 92
74 66 876 66
371 74 371 95
410 62 410 84
745 14 745 37
707 45 707 95
611 59 611 93
238 49 238 88
756 14 756 94
382 2 382 96
726 6 726 61
826 12 826 44
452 59 452 70
860 27 860 57
794 23 794 63
643 25 643 81
230 45 230 78
308 65 308 84
563 0 563 79
920 38 920 45
950 6 950 72
826 62 826 81
928 0 928 55
466 82 466 87
993 7 993 89
921 32 921 85
195 5 195 77
893 21 893 95
127 87 127 99
671 65 671 86
548 23 548 38
338 39 338 73
810 0 810 93
988 6 988 32
331 41 331 78
500 7 500 78
914 2 914 87
361 22 361 95
210 23 210 68
316 16 316 82
38 88 997 88
253 8 253 75
892 35 892 96
65 15 65 38
785 11 785 49
776 38 776 94
744 7 744 52
48 16 962 16
939 17 939 92
714 27 714 92
82 64 82 73
915 63 981 63
284 8 284 94
512 81 512 98
369 68 369 83
31 61 923 61
388 44 388 85
754 17 754 88
669 39 669 64
40 49 969 49
21 18 997 18
907 21 907 95
737 45 737 67
638 34 638 82
12 2 12 98
782 7 782 11
15 79 956 79
1 85 933 85
818 4 818 84
129 9 129 54
860 61 860 90
138 13 138 76
181 26 181 98
734 31 734 38
723 43 723 94
889 12 889 93
844 19 844 43
654 51 654 73
596 10 596 94
386 4 386 97
656 57 656 94
80 8 80 42
923 9 923 54
337 5 337 100
880 34 880 50
339 34 339 81
146 4 146 63
344 13 344 92
262 86 262 97
985 29 985 75
153 6 153 40
863 6 863 74
199 19 199 83
491 7 491 78
134 78 134 90
801 36 801 65
297 19 297 62
203 5 203 84
567 11 567 88
261 10 261 74
622 6 622 68
43 46 737 46
72 53 72 98
761 34 761 96
175 87 175 88
465 4 465 100
854 20 854 46
54 82 137 82
172 17 172 97
815 22 815 71
114 21 114 35
9 36 9 38
940 86 948 86
845 18 845 68
273 15 273 52
568 94 568 100
46 57 977 57
750 5 750 91
263 7 263 28
833 11 833 77
827 0 827 91
789 21 789 99
698 12 698 86
676 36 676 56
922 24 922 32
19 97 967 97
841 46 841 77
296 36 296 74
137 35 137 100
665 13 665 33
236 11 236 52
233 4 233 6
17 40 17 89
13 58 13 62
56 5 56 94
475 72 475 77
169 1 169 89
325 1 325 90
17 89 982 89
17 93 17 97
936 22 936 92
