1000000000 1000000000 50000
473909309 390924904 473909309 975200144
685391809 372936671 685391809 881358814
187929683 803542489 898571898 803542489
227713852 110254590 227713852 921917266
113781818 114764035 113781818 883729096
327658456 645356688 942732374 645356688
451423934 467619892 451423934 972655994
904247361 482526209 904247361 994050738
315695661 190479466 315695661 990203197
262589189 130574946 805050145 130574946
149550112 277895397 797962414 277895397
919277089 433643337 919277089 971647098
203492576 163281461 203492576 969443224
268554388 733405047 872542400 733405047
480358786 912902139 985236838 912902139
442201219 370376707 442201219 987617730
597770596 142557910 597770596 944588781
486365642 110311651 990317873 110311651
438793097 470387705 949541252 470387705
260855242 453118507 260855242 988566419
171298526 473693030 790218114 473693030
414261284 928453193 942514595 928453193
157849763 493980486 708307781 493980486
359604818 196323589 913276494 196323589
229031125 817397694 871473326 817397694
460909757 104721348 995581797 104721348
191017933 195884389 841132236 195884389
916214426 299306103 916214426 845289225
134624568 891660474 784589632 891660474
26289321 875113037 603107525 875113037
638871742 42183930 638871742 731365592
372240440 209298168 977603878 209298168
990300987 271163907 990300987 971041427
425750446 129264907 966866524 129264907
231629890 12086081 231629890 798306372
181878952 280729184 776012637 280729184
213061228 506687180 753912250 506687180
295577385 376869228 909684472 376869228
763853294 94755668 763853294 952760047
196625562 419008479 196625562 935029189
295017220 344441204 817680270 344441204
175988641 44078702 175988641 920009565
398220180 695089816 974850644 695089816
455048734 528461469 971373427 528461469
64554647 437551059 771212948 437551059
502892552 469149250 502892552 998088003
294655077 196825858 294655077 969647851
720457471 382851903 720457471 930524804
630277937 189398195 630277937 750673294
151275980 755448729 892685702 755448729
346737060 473217060 346737060 987723109
244116104 61516352 884986055 61516352
488362751 302615883 488362751 979365940
93407550 292292706 93407550 917815178
280160874 224434541 799774588 224434541
593125404 404304841 593125404 965542523
435187269 133252441 435187269 745026528
550076227 199509691 550076227 704054535
968026023 264762393 968026023 988712247
148800375 420449573 701880070 420449573
210678960 457341378 963063331 457341378
188323727 215083759 738901935 215083759
320530518 392832722 904903577 392832722
437229489 455260681 955382553 455260681
360496669 233896051 360496669 791870637
795791633 41432508 795791633 710979743
365470705 793164680 963312532 793164680
114506899 618082198 932325752 618082198
44179385 185706298 829098740 185706298
933384032 484689691 933384032 991664886
78520178 803717840 622133031 803717840
603881163 84578122 603881163 717430067
123505861 120849831 123505861 975251954
192329763 83547839 947460069 83547839
320595281 25940875 320595281 851852070
782721530 499569672 782721530 999737604
382549451 227030650 382549451 803273559
177729986 315307848 965426406 315307848
35246130 47913514 704261657 47913514
190955230 22883440 190955230 632924724
238042806 113893341 238042806 693202214
181243072 168920084 932849950 168920084
450550997 109858753 950770591 109858753
339991835 999949898 968866480 999949898
351251869 616354282 879599958 616354282
2593529 7058552 743346639 7058552
595436759 349091698 595436759 941195599
263335291 712249781 925538327 712249781
249966540 314537329 249966540 867461719
795832456 388091080 795832456 981788119
414861143 300064543 951623603 300064543
132244947 619012747 896855490 619012747
632187974 260881613 632187974 901793712
391640173 456121296 907150695 456121296
56146011 303131616 56146011 984559412
76323230 408897513 76323230 959956885
483960177 368520668 998262069 368520668
483531079 147572213 483531079 818864555
426013526 860917397 983381698 860917397
214452815 14277904 214452815 564049249
216431396 660034991 740084157 660034991
317787664 53259896 840934896 53259896
155810631 637806727 868657423 637806727
30211161 325651599 30211161 962594228
299193607 743217663 901041877 743217663
819274682 356353828 819274682 898496526
29248654 860020527 861584743 860020527
450184335 553648355 951367457 553648355
32046647 828529669 681125609 828529669
121415469 877658171 650076631 877658171
55098660 59174232 581968820 59174232
229192569 538414390 768839404 538414390
495936743 646244587 999316457 646244587
187780804 23746032 187780804 625290284
231158689 453367585 231158689 981582629
761819807 154247371 761819807 754352067
155913540 701683269 740994358 701683269
156959866 457167225 156959866 973008608
259576572 398874281 259576572 999507044
613210091 406489112 613210091 923026461
123446609 331761955 123446609 993210284
992793424 314150547 992793424 814224761
308277628 46801957 955958211 46801957
634275105 408597700 634275105 977733431
523113224 313066261 523113224 932542271
259489219 85952651 259489219 605645951
849542286 235416725 849542286 990859218
101402539 99982152 101402539 976090793
230848720 230372175 230848720 750818924
445878758 630938407 951853053 630938407
417299277 708884339 956600118 708884339
423559442 781461385 986972666 781461385
70012374 477486033 956768535 477486033
593380190 214973038 593380190 935577881
171459987 789435230 827156668 789435230
716527172 163360754 716527172 799396688
489466740 511300403 995066122 511300403
98742441 216503317 98742441 765882132
646089368 87266495 646089368 854488641
143672374 447172953 975057669 447172953
374157085 185955960 970541020 185955960
64333307 399314182 64333307 913457889
880717148 155735489 880717148 964605113
484768573 949036390 991466460 949036390
548351884 480348575 548351884 984327721
496327651 477969730 999477084 477969730
259811032 751436293 935793680 751436293
211788193 335923937 835812108 335923937
861531229 105706708 861531229 944620229
239623006 127850423 948820887 127850423
90567590 83184198 90567590 768102195
267587170 103963305 996094407 103963305
299380677 106956439 978358931 106956439
187841628 250837088 187841628 794548030
576633746 353687766 576633746 940830087
199211706 39390746 808603228 39390746
659256676 311715963 659256676 923302103
474716454 385381595 990435159 385381595
100116319 68136466 976061570 68136466
147789836 608937533 795963324 608937533
788971249 112979300 788971249 687832095
316303490 697987509 867371008 697987509
313011215 909706718 902920790 909706718
398800030 45441881 398800030 641326989
427494278 644439123 941490481 644439123
223036742 260407087 956953944 260407087
343846604 245963155 343846604 811173842
521722840 265328943 521722840 912487999
407455680 110521175 407455680 703097539
139741569 545610578 719519260 545610578
45834422 296386627 45834422 988696493
34909380 136082190 34909380 654583953
791896641 99849757 791896641 636391742
917583846 160336796 917583846 735974538
243201194 313616435 243201194 905242225
759671576 44327361 759671576 593867995
561355516 123212916 561355516 803027857
624826019 349214678 624826019 868815579
210676862 543004489 966224772 543004489
994063026 72090600 994063026 995751298
337391764 935657119 847382553 935657119
292553594 293556163 292553594 808880023
164652518 956783924 763106542 956783924
113560713 294346879 628335385 294346879
257104609 721632654 985790573 721632654
146149499 487005644 146149499 997348405
494145952 784457439 995922422 784457439
359800402 801628425 859920740 801628425
555082025 130169923 555082025 870365531
269892909 172275206 815078325 172275206
854803970 6851445 854803970 960758002
79446032 300587095 878084640 300587095
231211907 252238620 231211907 880790622
42192964 61564031 42192964 965767085
191402374 107764555 191402374 936334986
319949200 236756783 913873828 236756783
547810406 274408161 547810406 788576018
168331744 764877915 801358445 764877915
551624923 58810462 551624923 719768468
281481050 25628 281481050 609627341
211754872 998111075 798360982 998111075
230014476 489055984 997122582 489055984
669720030 295070253 669720030 831238517
273648940 691128663 920232073 691128663
240662089 719688151 861054863 719688151
324321420 252175438 949730525 252175438
236336357 51903207 788960253 51903207
335710448 891762816 987110878 891762816
843728126 468309243 843728126 981208810
378741017 39246405 977779337 39246405
398814229 195474007 910564572 195474007
353352098 475993438 353352098 985858811
398651895 262240803 398651895 966310951
74470118 92533653 74470118 986287090
362113718 793214400 917339519 793214400
172528236 703176972 855272057 703176972
709545420 281679980 709545420 893819033
284065969 177958928 863390109 177958928
302089021 917658998 853904073 917658998
