10000 10000 1000
4082 4344 4082 5043
4161 8745 4161 9027
9717 6465 9725 6465
6471 7583 6697 7583
8133 1929 8133 2699
9034 8522 9945 8522
4637 6663 4637 7491
3374 7291 3374 8025
1400 3041 1400 3345
7453 2605 7509 2605
2974 1565 2974 1828
5533 4235 5808 4235
9531 6346 9557 6346
6790 9147 6790 9919
8312 7703 8811 7703
461 498 461 730
6427 8007 7052 8007
1542 5112 2085 5112
7927 2993 8521 2993
5179 4040 5179 4097
6383 8715 6895 8715
7335 219 7538 219
8462 7783 8905 7783
8509 4990 9477 4990
9031 9176 9031 9945
179 2190 179 2419
6451 3368 6451 3702
6086 5108 6727 5108
4762 5115 4762 5355
3826 358 3826 1196
4975 3712 4975 4031
5902 7485 5902 7628
3508 6964 4368 6964
9238 444 9660 444
2872 1423 3054 1423
1586 7344 1586 8152
5670 9097 6432 9097
4676 136 4732 136
5354 278 5354 618
3822 6739 4520 6739
8648 5309 9475 5309
2696 1489 2696 1750
9894 8985 9898 8985
3245 3799 3299 3799
123 5721 123 6402
7224 9476 7224 9634
7472 4709 7587 4709
2534 4021 2911 4021
5121 6617 5121 6817
4249 4639 4249 5005
8871 6985 8871 7911
5219 2415 5219 3212
1735 5709 1735 6189
3314 5850 3823 5850
7988 8829 8539 8829
6533 1705 6533 1925
4602 2939 4602 2963
3504 7222 3504 7786
2690 681 2690 1159
4726 6390 4726 6942
3049 1967 4036 1967
2500 8171 2500 8308
8499 3062 8499 3495
6619 5758 6619 5845
7195 5945 8092 5945
4899 2307 4989 2307
9562 7842 9997 7842
2406 4281 2981 4281
8963 5276 8963 6081
2780 5283 3414 5283
9504 1109 9946 1109
7040 6245 7086 6245
2586 8830 3465 8830
2812 4045 2852 4045
5196 9111 5196 9802
2356 3692 2356 4603
5907 2013 5929 2013
6848 2894 6848 3841
8942 5231 8942 6211
6464 6865 7343 6865
9281 7364 9503 7364
7165 1506 7636 1506
7572 7794 8030 7794
2387 6387 2494 6387
2426 8079 2681 8079
6331 6417 6331 7295
6236 4217 6994 4217
3451 3242 3845 3242
7044 2945 7175 2945
1003 2479 1003 2719
7741 4723 7741 5394
6013 5977 6661 5977
1305 8293 1868 8293
9796 7568 9796 7772
9482 650 9957 650
4666 1323 4666 1771
7491 2297 7904 2297
6940 4280 6940 5244
4606 2851 4606 3146
8633 9459 8633 9491
1266 7576 1331 7576
3739 6561 3739 7004
2929 4382 2929 4783
4340 1339 4340 1930
2703 1860 2703 1977
1432 4694 1432 4715
2362 6537 2442 6537
2126 1875 2340 1875
677 350 1364 350
4554 6522 4835 6522
2017 8312 2017 8841
9496 6427 9887 6427
9566 7922 9566 8532
193 3453 193 3812
4682 6320 4682 6629
3422 9177 3422 9418
4211 3339 4211 4309
2923 3012 2923 3456
9448 4909 9994 4909
4019 6072 4533 6072
4074 2145 4362 2145
7916 675 8669 675
9383 6145 9383 6997
6130 1649 6500 1649
7958 2520 7958 3218
1017 5423 1397 5423
51 1779 97 1779
7733 1519 7733 1702
2286 2955 3018 2955
4119 8814 4503 8814
3204 7842 3204 8692
7271 6931 7271 7574
5033 5459 5033 5542
3943 1104 4862 1104
1842 4881 1842 5450
2125 6683 2228 6683
1689 4692 1689 4749
5084 2524 5084 3437
8902 921 9319 921
9562 7289 9869 7289
7237 2137 7237 2691
3743 5215 4159 5215
7309 9005 7309 9955
9709 5342 9944 5342
6945 6236 7069 6236
2555 7933 2555 8864
4684 4879 4684 5141
6747 9767 7685 9767
7046 7787 7046 7990
6147 8150 6886 8150
7807 8728 8534 8728
3074 3206 4032 3206
2751 2822 3691 2822
4775 3770 4775 4672
5656 8218 6190 8218
6209 352 6209 1260
5932 5133 6882 5133
3820 6137 4135 6137
9811 8183 9977 8183
9669 6946 9669 7095
2740 8317 2740 8880
4034 6168 4034 7099
9609 4210 9609 4389
5523 2413 5523 2947
2225 2106 3188 2106
7822 7100 8353 7100
6868 4260 6868 5168
4296 8940 4296 9586
6217 2491 6217 2644
7844 5435 7844 5933
2346 2848 2947 2848
4048 1524 4048 1988
3418 1497 4222 1497
6863 2918 6863 3671
9996 1815 10000 1815
7813 588 7813 642
1651 2704 2383 2704
2676 7473 2676 7591
4935 4829 5748 4829
8818 1258 8818 1309
4622 4133 4923 4133
4212 9716 5061 9716
8365 33 9233 33
4642 8714 4642 8717
9545 9107 9642 9107
2871 1121 3116 1121
7219 8590 7219 9562
757 979 757 1046
4058 8309 4632 8309
1917 7231 2132 7231
1818 7164 2106 7164
8228 4612 8228 4804
7848 5278 8373 5278
1735 2399 2484 2399
2594 9472 2944 9472
9691 4880 9691 5639
1707 811 1791 811
1758 2515 1758 2860
8625 6596 8972 6596
529 7314 1504 7314
5479 5541 5479 5787
628 430 628 1189
7499 6185 7740 6185
6920 5104 7591 5104
8331 1374 8473 1374
5758 7351 5758 8023
4170 9966 4967 9966
6041 6471 6559 6471
4563 6296 4975 6296
6102 3136 7082 3136
784 2942 835 2942
3833 1846 3833 2717
977 2531 1878 2531
294 3498 967 3498
9879 829 9967 829
9575 1103 9839 1103
942 8221 1000 8221
151 1767 151 2584
8550 8010 8550 8559
1522 4772 1522 5443
9610 590 9792 590
8604 3239 9288 3239
4888 8933 5006 8933
3724 1700 3894 1700
6215 2901 6709 2901
2872 6689 2872 7372
5858 4022 5858 4260
9900 7609 9900 8186
3293 6721 3360 6721
6089 5713 6089 6643
2385 8370 2502 8370
5498 6435 5622 6435
3038 8109 3685 8109
2039 2860 2321 2860
5684 7239 6564 7239
1050 3842 1496 3842
8514 5788 8514 6633
2885 5657 3471 5657
2712 8860 2712 8925
1748 3783 1748 4624
7460 7703 7460 8026
7742 5385 8371 5385
5929 9008 5929 9605
9950 203 9970 203
5489 2763 6207 2763
233 2865 233 3121
9541 8774 9811 8774
1543 6094 1823 6094
2445 507 2465 507
8513 891 9086 891
8254 6959 8868 6959
2633 4407 2633 4482
8793 7321 9474 7321
9201 7972 9641 7972
9857 5453 9865 5453
8532 3734 8736 3734
1766 8125 2572 8125
6046 698 6849 698
1424 4346 1424 5227
4290 1769 4457 1769
7770 9884 7770 9920
3513 6999 3513 7050
4035 9727 4035 9766
1648 4464 1648 5261
4938 1387 4938 1528
616 7242 1572 7242
9186 4301 9401 4301
9074 1156 9074 1511
724 319 724 1104
4582 5967 4582 6272
948 8912 1001 8912
690 3442 1607 3442
7208 8041 8044 8041
9137 8057 9137 8839
1140 2902 1734 2902
5926 7315 6185 7315
7138 9170 8137 9170
2840 8303 3708 8303
5907 8201 6093 8201
5715 1717 6013 1717
9725 3437 9935 3437
2951 610 3942 610
1473 6066 1473 6569
1471 2767 1471 3362
3650 1495 3650 1712
756 3697 999 3697
8199 5679 9036 5679
6419 112 6419 120
1967 5575 2910 5575
4111 4357 4111 4420
7336 6198 8283 6198
4634 1151 5347 1151
4510 3126 4528 3126
2777 6530 3686 6530
8520 2759 8911 2759
6430 2881 6430 3440
5236 3464 5236 3749
3 9208 936 9208
2117 9118 2117 9959
7813 4423 8105 4423
1420 7381 1973 7381
696 6731 1221 6731
9982 7940 9982 8520
8762 3960 8762 4338
4352 4315 5199 4315
590 4465 827 4465
7128 9203 7558 9203
8933 4852 9564 4852
3932 5587 3932 5928
8988 690 8988 1486
4503 6848 5439 6848
9792 9431 9795 9431
9046 7355 9801 7355
8817 1772 8817 1811
6011 500 6011 1071
5701 8827 5701 9122
2596 2678 2596 3537
6643 426 6643 754
8528 7272 9025 7272
908 569 1146 569
8391 1561 8391 1763
1674 9169 1674 9425
3286 3689 3286 4346
9608 2945 9644 2945
898 1852 898 2847
6568 9745 7035 9745
8232 9707 8232 9796
3949 9695 3949 9824
3075 4419 3842 4419
1593 2966 1665 2966
8605 7926 9038 7926
309 7223 467 7223
9006 9251 9221 9251
6427 2566 6427 3542
2499 8812 2931 8812
4283 458 4772 458
2823 3227 3782 3227
3447 6512 3679 6512
5992 7018 5992 7515
6147 3107 6821 3107
7236 98 7703 98
805 790 1294 790
6181 8324 6577 8324
4996 3667 4996 4338
222 6742 415 6742
6342 9860 6342 9914
7615 981 7615 1743
225 5671 225 6356
8521 9118 8521 9604
6204 2522 6204 2566
9861 9062 9861 9986
3715 3303 4667 3303
1298 3087 1687 3087
5162 5592 5377 5592
8203 4251 8203 4399
1907 5469 1907 5982
5879 174 6464 174
7505 1664 7949 1664
5654 2239 6458 2239
9941 212 9991 212
2402 2883 3250 2883
2705 8429 3127 8429
5972 2895 5972 3810
7202 6576 7202 6832
3996 4452 3996 5292
7756 995 7756 1795
6352 8071 6352 8191
4440 5263 4440 5501
4729 2689 5444 2689
6309 4386 6533 4386
996 3494 1158 3494
7273 5036 7468 5036
1375 2260 1921 2260
931 4332 931 5036
9173 237 9402 237
2971 5257 2971 6236
423 7484 423 7652
4765 7463 5261 7463
6128 7536 6128 7903
7750 3290 7948 3290
6234 6600 6234 7110
4717 1375 4717 2100
9189 9456 9189 9925
4561 4156 4561 4993
5186 4749 5186 4931
8567 6894 8567 7049
6193 7304 6193 8129
4426 8274 4772 8274
5451 2502 5561 2502
1256 9106 1256 9246
803 6922 803 7241
379 1931 379 2428
3646 8141 4457 8141
5975 4422 5975 4895
6536 6964 6536 7900
4546 9980 5320 9980
9835 738 9914 738
7261 4641 8106 4641
250 418 1084 418
8 4287 520 4287
9041 5858 9041 6000
8369 5336 8369 5443
527 4580 527 5547
8276 1400 8763 1400
3709 9074 4404 9074
609 9638 609 9709
6398 8185 6398 8498
8051 272 8051 533
3001 3001 3001 3193
3786 6000 4637 6000
8468 1136 8468 1365
5686 771 5686 1094
3205 6036 3205 6760
8817 6329 9127 6329
6079 4705 6079 5193
2605 524 2605 885
7830 9748 7830 9931
5091 82 5959 82
1093 9170 1093 9184
4466 9627 4466 9676
1075 7470 1966 7470
6400 5220 6400 5575
6361 2259 6361 2510
2575 3175 3457 3175
4296 2145 4296 2892
2208 2783 2208 3031
9794 2476 9794 3285
2153 3263 2153 3817
2456 7471 2456 7761
1658 4727 1658 5281
7438 2451 7961 2451
1805 2195 1805 2471
7857 8738 8157 8738
9126 917 9436 917
4140 8358 4261 8358
4547 8640 4547 9230
8296 215 8393 215
3595 7440 3595 7763
7196 7424 7196 8107
821 1364 821 1723
9802 7775 9833 7775
420 7614 818 7614
3348 5328 3703 5328
5963 8055 6880 8055
6702 1624 7179 1624
2313 9350 2313 9505
5653 9698 6007 9698
9602 2217 9602 3136
5290 8465 5653 8465
5335 917 5335 1233
9302 7702 9302 8647
7802 5687 8552 5687
3947 1819 4172 1819
6503 4275 6503 4376
1516 5665 1516 6074
385 72 385 744
8421 9437 8994 9437
3395 3089 4194 3089
8675 9621 9551 9621
9798 3484 9798 3850
7584 7330 7584 7356
1797 1039 1797 1370
458 2396 802 2396
9131 8713 9131 9642
1866 8012 2396 8012
5917 2695 5917 3444
3600 9029 3600 9639
3056 4910 3056 5269
2835 4048 2835 4739
8696 9010 8696 9802
1843 2111 1843 2588
9456 1412 9632 1412
2944 6532 2951 6532
9820 3576 9820 3915
5617 9855 5617 9948
460 8318 460 8557
1006 531 1487 531
8621 8308 8621 8428
9363 3173 9735 3173
8003 4199 8003 5059
5873 1090 5873 1392
5079 6108 5079 6291
1398 2137 1398 2539
6325 5679 6807 5679
5173 2805 6170 2805
7063 4931 7063 5873
1280 5257 1280 5649
1905 9923 1905 9955
1335 4828 1826 4828
9757 4968 9757 5741
4736 5128 5382 5128
8789 107 8789 726
3885 8038 3885 8345
8511 8802 8511 9533
2262 3105 2262 3383
8743 6900 8743 7748
6632 3253 7518 3253
5778 2701 6089 2701
3036 7787 3036 8389
2962 7394 2962 7644
9243 1576 9243 2533
929 285 1706 285
1377 8170 1697 8170
6621 7811 6621 8638
5568 1310 5568 2186
5264 639 6006 639
88 3224 88 3534
9980 6640 9985 6640
6724 8069 6751 8069
9230 2892 9575 2892
6567 1449 7102 1449
508 9027 508 9090
1725 2875 2371 2875
6436 2549 6436 2946
8009 3300 8009 4252
2453 5021 3453 5021
598 4450 598 4557
7760 3861 8346 3861
9320 399 9320 619
6082 5622 6082 5793
6452 8515 7222 8515
9359 4378 9359 5211
7804 6142 7804 6284
9349 5976 9708 5976
1962 9784 1962 9943
464 5228 1458 5228
4877 9569 4877 9955
3693 7578 3693 8030
2319 5891 2319 6456
458 7590 458 8001
9048 4977 9286 4977
3972 1914 4741 1914
925 3773 925 4454
9620 4865 9771 4865
8807 6540 8807 6617
8209 771 9031 771
1338 598 1338 798
1284 7799 1284 8098
9821 9993 9983 9993
2033 3332 2935 3332
5346 7278 5346 7786
8831 3944 8944 3944
4743 4931 5284 4931
439 578 879 578
5597 4343 6213 4343
4900 5800 5314 5800
6954 3615 7298 3615
732 870 1439 870
1271 8454 1271 8877
955 786 955 1102
3261 9482 3553 9482
1498 5315 1498 5661
8277 9461 8317 9461
2276 5032 3105 5032
4592 5789 4592 6618
6555 3312 7171 3312
8319 7807 8319 8654
4011 8570 4209 8570
9038 6794 9038 7461
928 8768 945 8768
1 7583 858 7583
533 5328 533 5736
476 5904 996 5904
73 4897 115 4897
6024 6825 6706 6825
4992 4262 4992 4898
3861 9112 4264 9112
177 5289 945 5289
3529 6272 3529 6926
2712 3564 2712 4362
9111 2583 9642 2583
6480 7067 7129 7067
1443 3004 1885 3004
4703 9140 4703 9797
4127 8337 4567 8337
3095 9701 3095 9781
886 613 1872 613
5763 4358 6485 4358
2312 6820 2312 6918
1348 7932 2304 7932
5468 2120 5468 2480
5316 7351 5316 7392
9221 1997 9558 1997
3779 5059 3779 5097
5832 2797 5832 2820
9700 2492 9700 2565
4194 2894 4745 2894
609 7928 609 7977
6098 4398 6098 4923
914 2250 1813 2250
765 5282 765 5296
6389 6964 6389 7684
7639 8498 7639 9122
4259 4264 5124 4264
6595 1988 6595 2781
7028 2324 7455 2324
7471 8206 7489 8206
7124 2925 7455 2925
3542 6804 3656 6804
8443 3909 8845 3909
7950 2283 7950 2993
4914 5477 4993 5477
1297 6837 1297 6880
9338 1373 9338 2089
1911 8521 2750 8521
87 2418 536 2418
6819 1134 6819 1147
5178 5928 5178 6100
2227 6657 2227 7500
1625 6340 1629 6340
8976 6588 8976 7381
5835 6247 5835 6343
2602 1202 2602 1278
2336 3588 2336 4322
8528 4672 8528 5207
9342 2120 9342 2930
9397 110 9397 363
7833 9362 7833 9473
3905 700 3905 1488
8961 4980 9497 4980
6332 3801 6332 4292
5114 6488 5719 6488
2451 8130 2538 8130
1829 3941 2002 3941
8213 6965 8213 7761
7602 8670 8201 8670
56 6968 770 6968
4638 2568 4638 2948
4149 5693 5027 5693
7344 5944 7344 6131
3109 7640 3357 7640
7097 8595 7777 8595
1497 7810 1497 8560
6964 5000 7773 5000
4299 3323 4392 3323
3547 8999 3547 9271
2743 9474 2743 9868
3029 6187 3554 6187
5064 2360 5593 2360
9354 7869 9958 7869
275 5501 551 5501
4242 5161 4938 5161
3767 3022 3767 3529
3178 7173 3178 7755
5192 6784 5486 6784
9065 6361 9863 6361
8896 5595 8896 5916
148 343 148 1235
347 2200 347 2226
9907 3804 9985 3804
1995 6595 2146 6595
5338 6683 5825 6683
7164 395 7878 395
9023 8486 9961 8486
1550 8432 1550 9177
2243 723 2262 723
9534 5224 9886 5224
4032 6905 4976 6905
9468 2825 9717 2825
821 7624 821 8617
7413 9283 7413 9410
4276 6140 4402 6140
36 1226 745 1226
180 4224 180 4313
8061 6967 8061 7953
2872 564 2872 1158
8710 1839 8710 2694
3551 5 3551 173
6595 4095 7437 4095
6055 8791 6530 8791
5950 3839 5950 4034
7561 6000 7561 6245
5010 7188 5010 7470
1732 999 1888 999
6168 7772 6168 8426
2136 9437 3119 9437
3168 2309 3249 2309
9853 114 9916 114
5528 1051 6183 1051
9594 3541 9627 3541
6349 5218 6349 5914
686 5147 842 5147
9118 8353 9753 8353
9007 7815 9007 8239
951 3633 1345 3633
4066 8862 4826 8862
5036 5226 5036 6146
929 3629 1335 3629
6287 8138 7208 8138
8366 6652 8366 7326
5193 3714 5193 4511
2945 2454 3621 2454
5699 9825 5699 9883
3335 7784 3637 7784
2289 1050 2289 1522
8122 560 8122 797
3818 3889 4750 3889
1323 644 1323 931
5859 2949 6032 2949
6780 9785 6806 9785
6672 7294 6672 7948
9708 2457 9708 2712
9811 7100 9811 7282
8308 7159 8308 7507
7306 9047 7824 9047
6578 9203 6578 9864
6361 4334 6807 4334
3970 630 4245 630
9155 1290 9155 1593
9879 5834 9879 6501
4402 4351 4402 5226
2161 8870 2161 9196
5115 7668 5115 8187
3518 6248 3518 6613
5390 8725 6153 8725
1231 3848 1264 3848
222 6162 222 6673
2669 1341 2669 1875
3781 3853 3781 4328
1823 9008 2000 9008
5655 9125 6225 9125
6827 9065 7705 9065
9898 7159 9913 7159
1643 6439 1643 6548
79 5681 970 5681
5961 5672 6212 5672
1723 6376 1733 6376
9422 8065 9422 8789
110 6497 110 7314
9985 851 9997 851
2412 611 2412 1042
4161 5645 4161 5941
2342 9446 2342 9845
975 2661 1601 2661
2789 8294 2934 8294
7929 1131 7929 1864
1774 7659 2545 7659
6079 2356 6079 3193
5910 528 5910 1381
6617 1888 7564 1888
3758 3597 3758 3619
2447 7029 3188 7029
1657 9197 2649 9197
598 8923 598 8924
2740 3642 2740 3983
2537 5052 2537 5151
4579 2615 5572 2615
8333 8143 8333 8936
104 6043 649 6043
728 8615 728 9597
4233 5179 4233 5266
4990 5069 5612 5069
4991 5514 4991 6326
4934 4288 4934 4900
3660 365 3660 579
7231 5693 7398 5693
652 9822 1563 9822
3255 764 3255 856
9547 8156 9547 8253
8932 3814 8932 4792
7586 3488 7591 3488
3554 8454 4140 8454
6454 7900 6825 7900
8381 4059 8381 4756
1425 5883 1580 5883
5231 7342 5231 8148
3442 1879 3442 2150
2482 307 2482 1155
5384 840 5872 840
5067 1258 5067 1808
6988 3941 6988 4028
5716 137 6170 137
6051 1715 6051 1959
9032 1776 9032 2586
5335 7223 5900 7223
6162 8791 6162 9309
2618 7223 2720 7223
2976 3249 2976 3370
1301 9666 1666 9666
5341 2628 5341 3038
8011 5932 8630 5932
4718 1757 5260 1757
3107 927 3107 1432
3960 2860 4914 2860
1483 5789 1483 6320
3313 711 3408 711
4002 2849 4002 3744
1340 3735 1419 3735
8664 6093 8664 6781
8767 5157 8993 5157
5871 4397 6542 4397
2754 5056 2835 5056
9419 2962 9880 2962
4273 133 5142 133
2110 8 2737 8
4805 3974 4870 3974
3688 1929 4227 1929
5355 5831 5355 6302
4779 7634 4779 8371
2863 240 2863 406
9839 752 9930 752
2416 4312 2416 5199
3267 7151 3267 7668
9486 6862 9486 7626
4952 6749 5910 6749
4252 1483 5080 1483
2132 1111 2667 1111
7990 2253 7990 2770
3545 8131 3545 8497
3187 6594 3187 6983
3802 8332 3802 8353
4685 5609 4685 6451
2971 141 3499 141
4622 9414 4622 9796
215 4535 848 4535
5775 143 5775 694
9215 1395 9215 2337
3868 9682 4560 9682
203 9139 774 9139
313 8508 828 8508
4979 2375 4979 2701
1442 1780 2183 1780
2965 2211 2965 2278
6485 7367 7006 7367
1901 9572 1901 9886
7506 2354 7506 2739
9104 4636 9104 5493
