1000 1000 1000
433 154 433 396
700 668 923 668
869 48 869 517
520 732 858 732
233 506 567 506
24 560 24 926
783 928 988 928
719 237 995 237
544 804 799 804
618 382 991 382
121 264 508 264
726 573 726 783
957 377 957 652
736 569 736 919
961 424 961 679
376 592 376 981
226 383 226 655
336 252 729 252
42 285 42 596
464 56 853 56
646 843 885 843
56 166 56 528
106 334 106 658
276 477 276 984
891 392 891 872
869 705 869 964
663 488 663 756
678 643 935 643
143 508 538 508
629 286 629 669
169 691 383 691
587 609 928 609
680 901 914 901
11 262 341 262
166 487 651 487
126 251 478 251
160 600 392 600
656 509 656 731
963 619 963 998
332 175 332 528
381 952 664 952
728 216 965 216
747 472 978 472
591 635 918 635
614 522 614 921
329 494 329 847
669 703 942 703
702 297 702 670
412 636 412 895
747 371 965 371
141 638 512 638
171 421 397 421
787 890 989 890
358 29 616 29
358 429 584 429
94 325 94 873
624 745 624 994
678 630 952 630
96 266 509 266
216 849 623 849
604 37 954 37
655 565 655 946
728 73 728 465
798 263 798 525
301 23 575 23
823 230 823 630
195 33 195 242
121 798 670 798
444 149 444 376
807 781 807 988
191 101 511 101
855 786 855 995
724 216 724 640
982 101 982 390
37 338 293 338
396 499 396 798
163 174 373 174
371 882 646 882
148 877 358 877
257 976 519 976
17 608 17 967
142 327 469 327
936 656 936 874
46 713 315 713
676 898 881 898
697 75 697 279
795 723 795 927
587 791 803 791
392 860 719 860
255 27 543 27
604 257 604 519
6 692 6 905
725 798 948 798
753 633 984 633
109 178 109 579
189 525 189 745
794 297 997 297
263 221 263 896
170 287 694 287
297 76 577 76
218 770 218 970
531 692 896 692
10 116 10 548
765 631 967 631
69 3 373 3
813 423 813 683
258 71 258 442
432 313 432 708
153 60 487 60
239 642 239 893
727 470 953 470
117 450 386 450
658 72 658 471
248 425 248 677
382 624 382 866
380 901 660 901
644 301 912 301
474 767 733 767
261 143 619 143
611 379 837 379
176 588 554 588
730 332 941 332
715 518 715 854
354 955 673 955
749 206 749 413
219 474 219 718
133 472 133 674
572 471 572 858
844 15 844 401
128 402 128 797
720 454 720 909
157 330 358 330
140 93 491 93
442 51 442 286
321 144 718 144
15 755 15 955
855 490 855 705
635 240 635 728
156 142 156 540
323 606 323 925
176 284 693 284
240 199 240 574
90 692 90 999
924 629 924 901
124 156 377 156
958 749 958 958
867 203 867 452
666 777 903 777
432 734 760 734
787 775 1000 775
308 316 308 715
134 520 134 752
759 434 759 756
506 611 506 951
72 107 72 319
52 166 369 166
425 344 770 344
90 709 380 709
229 538 229 935
112 436 112 998
13 616 262 616
625 796 954 796
949 621 949 999
679 639 679 964
366 463 366 800
684 840 892 840
72 58 466 58
230 440 230 703
620 690 883 690
533 841 896 841
497 670 497 941
543 77 543 334
640 633 640 981
662 266 918 266
456 666 456 992
158 103 496 103
539 707 539 945
864 58 864 642
720 621 952 621
155 217 581 217
18 771 18 971
5 69 5 334
163 243 163 582
712 975 952 975
186 505 409 505
356 969 677 969
760 337 963 337
109 412 492 412
455 778 455 991
56 606 431 606
320 372 320 661
935 676 935 977
149 326 420 326
223 681 499 681
197 552 197 781
606 196 826 196
647 725 856 725
586 732 586 1000
995 174 995 490
362 660 362 1000
731 178 953 178
49 918 430 918
788 545 993 545
532 168 532 510
262 218 262 589
345 754 345 954
205 813 433 813
881 176 881 456
779 900 990 900
380 215 776 215
665 480 992 480
390 371 390 767
442 32 691 32
120 89 485 89
361 324 361 895
446 165 446 488
250 669 590 669
493 316 493 521
163 683 530 683
909 518 909 759
882 28 882 378
66 723 66 990
306 255 306 495
275 696 517 696
818 685 818 939
389 738 677 738
541 859 902 859
629 173 942 173
259 538 259 935
22 724 351 724
558 555 957 555
8 404 8 841
530 499 878 499
198 720 198 920
951 199 951 466
524 599 805 599
766 104 766 328
656 756 656 993
877 144 877 472
297 633 297 887
396 897 688 897
486 98 949 98
994 633 994 989
509 681 854 681
387 402 654 402
188 592 465 592
838 329 838 539
535 770 986 770
761 811 991 811
143 426 143 733
108 157 108 417
810 561 810 875
249 524 614 524
340 789 806 789
303 222 303 638
724 433 934 433
180 728 420 728
106 675 106 1000
73 585 73 967
778 573 989 573
67 317 285 317
748 833 970 833
110 730 110 949
623 323 623 679
155 16 368 16
297 249 297 516
980 104 980 381
684 388 903 388
29 523 29 790
538 800 538 1000
777 9 777 344
118 63 118 330
118 402 118 658
578 104 913 104
71 243 71 992
449 684 449 966
978 736 978 960
344 379 344 732
479 350 479 711
393 539 762 539
719 605 719 915
915 300 915 667
878 5 878 277
243 541 449 541
691 600 933 600
51 582 332 582
709 620 935 620
20 514 20 834
744 662 955 662
486 736 486 992
800 28 800 723
193 910 397 910
709 986 940 986
313 448 743 448
198 129 198 454
637 936 840 936
757 959 981 959
637 834 990 834
600 943 975 943
448 99 448 472
17 127 229 127
306 299 508 299
692 381 984 381
889 244 889 516
280 216 280 727
128 989 489 989
454 528 868 528
567 548 950 548
643 557 864 557
355 125 731 125
332 574 332 928
911 318 911 611
122 687 729 687
500 201 795 201
735 139 968 139
617 356 937 356
237 252 237 627
773 214 981 214
921 771 921 979
182 107 182 481
239 72 239 327
740 127 996 127
601 402 601 761
524 181 849 181
416 288 416 667
142 742 142 980
185 177 482 177
642 469 642 739
329 807 645 807
986 543 986 929
670 446 893 446
781 554 781 812
454 651 932 651
651 169 952 169
74 736 325 736
545 139 545 371
559 11 849 11
835 622 835 904
53 183 350 183
617 672 617 890
771 787 771 990
669 597 669 938
969 440 969 795
445 209 445 598
217 397 217 682
619 187 877 187
676 872 971 872
207 645 591 645
941 368 941 772
53 723 448 723
753 388 753 706
106 70 413 70
648 159 648 405
631 509 935 509
19 117 366 117
475 622 812 622
106 97 327 97
632 462 632 924
794 562 794 813
199 434 405 434
437 79 785 79
574 275 817 275
192 243 537 243
703 91 951 91
33 888 378 888
282 429 282 683
621 10 621 670
563 423 563 711
70 474 375 474
249 233 249 595
216 982 480 982
438 632 657 632
509 605 509 975
263 540 590 540
530 488 530 963
718 634 718 933
507 203 507 512
733 760 733 965
392 590 640 590
561 511 939 511
199 923 557 923
692 438 969 438
951 590 951 953
218 704 538 704
552 256 552 616
725 321 725 608
712 758 915 758
97 748 436 748
169 719 541 719
449 253 449 605
525 809 775 809
375 995 828 995
319 661 319 939
50 938 340 938
432 141 714 141
222 756 462 756
78 896 419 896
126 231 126 503
603 178 603 442
502 183 502 425
635 675 948 675
115 417 327 417
885 100 885 467
485 739 485 994
279 31 279 389
770 225 770 568
783 746 783 948
585 319 585 681
425 163 663 163
587 696 587 904
779 560 779 798
29 414 327 414
98 787 98 987
840 449 840 804
216 482 216 787
23 705 227 705
349 577 349 969
151 740 451 740
990 683 990 932
220 71 220 415
194 77 518 77
649 723 649 963
284 106 505 106
5 972 679 972
438 374 438 630
113 21 406 21
716 698 946 698
123 399 123 711
620 199 983 199
136 11 136 291
796 796 796 997
593 517 593 780
488 656 488 906
712 367 999 367
318 659 318 997
1 925 364 925
661 14 866 14
531 293 852 293
403 120 403 363
21 184 363 184
156 381 408 381
59 211 59 445
127 603 127 988
494 90 494 325
343 755 343 959
29 981 256 981
590 369 590 816
522 381 522 608
503 155 503 554
386 912 715 912
238 176 487 176
57 496 261 496
747 327 747 563
429 471 429 709
520 704 520 941
65 95 65 327
31 549 31 765
890 664 890 943
560 391 872 391
408 392 801 392
354 314 354 699
841 640 841 925
138 92 138 365
269 643 269 954
515 397 715 397
627 293 627 577
961 715 961 916
493 567 493 794
352 439 352 673
420 124 420 416
632 657 858 657
156 778 156 980
149 59 149 283
137 418 137 746
201 259 201 639
440 25 440 285
589 459 589 742
46 788 334 788
202 180 565 180
603 117 833 117
799 4 799 467
601 6 601 255
319 431 776 431
494 403 812 403
235 365 489 365
679 374 679 626
39 121 39 455
874 642 874 903
154 447 613 447
728 222 991 222
828 307 828 917
580 508 978 508
293 235 589 235
24 7 563 7
774 443 993 443
504 573 773 573
624 516 902 516
975 480 975 973
102 644 102 979
303 146 565 146
723 243 723 473
470 407 977 407
931 797 931 997
232 684 463 684
253 711 528 711
451 372 451 782
174 189 174 540
566 532 920 532
530 326 788 326
311 249 636 249
387 100 761 100
650 77 922 77
58 393 58 699
834 448 834 804
16 891 806 891
470 531 705 531
226 120 617 120
905 728 905 983
540 620 540 941
458 229 458 568
318 202 318 623
313 305 313 511
185 555 470 555
642 799 893 799
656 339 892 339
70 737 429 737
178 730 178 988
339 519 339 761
552 686 552 987
686 776 969 776
480 387 480 971
805 555 805 943
133 649 460 649
