1000 1000 1000
3 475 976 475
92 356 971 356
872 400 872 1000
152 368 954 368
378 719 979 719
29 177 729 177
20 85 887 85
794 255 794 953
219 186 219 877
186 689 1000 689
213 225 928 225
122 273 122 892
831 366 831 993
50 436 994 436
245 815 957 815
479 167 479 958
324 337 946 337
557 161 557 852
318 89 318 986
97 522 906 522
53 292 667 292
72 579 998 579
820 138 820 943
107 846 745 846
330 212 953 212
700 289 700 932
706 36 706 963
321 4 321 981
262 282 262 996
13 671 659 671
476 97 476 995
74 562 972 562
790 311 790 950
140 47 819 47
4 118 4 766
889 264 889 909
63 754 887 754
933 159 933 937
796 332 796 995
266 649 876 649
35 721 906 721
283 963 972 963
435 101 435 942
134 722 958 722
856 149 856 997
196 441 989 441
222 249 904 249
83 325 918 325
198 376 198 983
982 264 982 997
805 105 805 709
143 864 769 864
34 802 893 802
153 658 938 658
133 683 766 683
301 344 966 344
86 21 86 892
248 40 992 40
237 369 237 986
352 289 352 988
148 414 927 414
687 162 687 786
34 984 965 984
470 131 470 999
217 843 935 843
744 214 744 961
142 415 981 415
257 165 257 800
969 265 969 879
41 82 988 82
336 122 965 122
123 71 909 71
452 200 452 876
58 353 789 353
338 287 998 287
295 128 982 128
372 948 988 948
630 77 630 859
253 1 253 706
722 239 722 958
531 389 531 993
905 201 905 897
301 761 999 761
293 120 966 120
200 247 200 891
208 216 983 216
37 125 37 962
807 324 807 943
112 661 892 661
849 317 849 997
361 172 361 985
125 104 973 104
154 50 973 50
91 856 957 856
100 851 743 851
268 927 900 927
377 354 377 985
500 100 500 875
157 180 855 180
408 20 408 963
194 58 884 58
203 340 967 340
207 118 957 118
495 14 495 992
901 195 901 824
64 31 985 31
41 322 688 322
502 164 502 788
63 621 692 621
886 68 886 977
773 6 773 995
398 173 1000 173
64 730 910 730
64 574 728 574
207 97 207 721
395 450 999 450
460 5 460 925
126 94 970 94
751 98 751 984
707 330 707 982
731 87 731 752
133 6 871 6
397 929 997 929
261 668 946 668
374 244 374 894
259 388 259 996
28 648 991 648
338 550 977 550
224 134 224 946
211 618 962 618
298 11 298 621
272 667 956 667
171 540 812 540
7 577 887 577
59 367 995 367
108 635 971 635
52 26 52 989
141 988 981 988
695 98 695 897
71 918 777 918
401 159 401 914
139 373 984 373
293 852 897 852
412 377 412 981
246 156 246 985
249 207 994 207
285 380 977 380
306 374 306 979
400 694 1000 694
544 207 544 906
986 321 986 950
649 195 649 795
59 267 59 901
488 198 488 981
972 12 972 692
88 165 991 165
667 160 667 946
297 921 956 921
46 334 46 950
93 678 943 678
297 218 946 218
939 305 939 973
31 113 31 922
149 861 984 861
713 108 713 890
2 123 833 123
235 293 235 981
148 745 800 745
400 640 1000 640
71 914 933 914
82 75 855 75
625 335 625 966
140 67 140 855
792 386 792 998
73 483 683 483
250 230 956 230
26 957 683 957
938 321 938 926
180 844 995 844
755 190 755 942
671 9 671 998
193 504 977 504
848 121 848 925
634 356 634 999
132 108 744 108
103 271 103 875
417 399 417 1000
213 135 213 940
47 381 988 381
269 141 269 935
287 596 916 596
241 209 989 209
328 597 990 597
105 830 791 830
0 756 889 756
125 208 819 208
550 74 550 992
362 133 362 982
384 86 384 971
69 473 960 473
144 699 1000 699
139 553 990 553
851 204 851 953
651 400 651 1000
124 431 980 431
121 61 981 61
61 198 957 198
14 245 724 245
62 646 957 646
111 350 111 955
166 224 982 224
492 132 492 849
23 376 812 376
749 205 749 977
34 238 34 991
161 221 903 221
842 288 842 890
316 736 938 736
508 386 508 995
395 293 996 293
77 259 970 259
123 178 123 944
132 647 882 647
112 365 112 971
27 237 632 237
321 490 996 490
2 379 2 995
95 764 995 764
11 38 11 991
174 208 174 927
208 672 988 672
998 138 998 873
41 281 41 966
249 150 868 150
141 801 839 801
199 263 995 263
244 315 963 315
139 674 798 674
829 123 829 816
293 194 293 887
178 111 178 847
118 152 118 770
923 44 923 997
471 226 471 952
606 257 606 945
685 195 685 883
992 87 992 864
332 982 994 982
445 375 445 979
518 323 518 939
222 183 222 853
14 25 14 786
555 17 555 655
234 601 844 601
201 772 999 772
40 303 729 303
196 628 893 628
724 32 724 860
604 105 604 937
286 31 286 919
694 48 694 984
157 110 157 956
39 75 39 977
276 210 899 210
771 95 771 995
353 47 353 860
281 48 881 48
660 296 660 962
169 938 999 938
114 183 875 183
288 729 987 729
288 167 288 942
212 113 212 977
94 372 901 372
81 66 81 957
752 69 752 753
369 234 369 972
106 900 917 900
400 395 1000 395
293 759 920 759
376 141 376 972
154 201 154 894
266 684 973 684
258 951 999 951
58 506 763 506
29 930 744 930
284 822 970 822
378 80 378 964
187 826 878 826
220 309 220 936
583 207 583 931
176 69 921 69
708 104 708 911
689 392 689 997
128 669 903 669
296 399 296 1000
380 444 995 444
345 46 973 46
283 77 913 77
995 284 995 962
140 294 811 294
915 265 915 951
732 198 732 926
853 12 853 946
814 384 814 985
3 587 760 587
710 107 710 985
638 296 638 903
510 149 510 986
307 73 957 73
283 244 283 950
127 107 127 878
103 747 925 747
709 0 709 896
332 334 332 974
42 179 997 179
43 10 43 849
436 80 436 940
75 426 924 426
885 191 885 923
280 773 925 773
978 297 978 942
339 740 941 740
483 289 483 908
409 132 409 740
65 677 990 677
355 146 355 999
380 23 380 820
281 878 910 878
589 341 589 992
328 312 328 945
99 260 99 959
40 578 831 578
402 165 402 964
9 8 928 8
177 226 815 226
256 328 256 996
145 24 961 24
116 33 116 966
70 211 915 211
80 162 869 162
311 206 969 206
516 254 516 913
868 246 868 986
355 306 961 306
970 67 970 920
396 222 396 895
136 248 978 248
253 608 907 608
21 297 946 297
171 733 880 733
161 246 898 246
118 650 972 650
68 66 68 818
15 241 857 241
133 555 905 555
717 71 717 917
563 82 563 961
628 136 628 790
523 373 523 997
101 47 101 971
894 115 894 871
810 166 810 985
56 703 814 703
576 106 576 984
284 691 917 691
559 119 559 980
272 106 272 737
655 178 655 805
130 783 956 783
674 328 674 960
82 765 915 765
213 885 932 885
607 143 607 915
371 125 371 756
203 33 863 33
830 34 830 951
173 581 934 581
223 155 223 915
86 269 955 269
246 795 879 795
151 549 877 549
639 61 639 952
276 93 972 93
315 310 315 955
57 343 990 343
758 347 758 974
227 820 937 820
343 170 343 918
155 264 155 990
883 42 883 704
31 609 971 609
191 152 876 152
611 83 611 908
33 606 997 606
497 82 497 778
293 533 924 533
51 160 991 160
892 49 892 799
350 38 350 781
282 346 949 346
154 810 808 810
370 276 370 944
142 251 850 251
113 389 981 389
200 416 881 416
208 613 980 613
221 131 889 131
511 196 511 990
199 134 199 884
165 477 784 477
988 86 988 968
949 96 949 868
980 163 980 927
158 880 974 880
210 494 981 494
310 324 923 324
918 137 918 849
304 335 304 987
242 275 242 884
258 151 258 941
24 170 24 999
398 370 998 370
73 80 859 80
193 530 923 530
173 215 173 973
280 235 906 235
619 368 619 993
927 314 927 928
835 113 835 887
951 372 951 973
743 382 743 995
177 15 875 15
631 20 631 999
266 790 963 790
279 260 986 260
737 65 737 956
6 792 713 792
189 281 967 281
620 252 620 871
170 339 170 971
257 511 972 511
100 331 874 331
48 77 48 854
61 124 998 124
297 590 923 590
355 584 960 584
194 654 961 654
106 527 795 527
72 877 819 877
172 170 858 170
361 363 974 363
454 345 454 979
2 514 986 514
644 291 644 979
344 304 970 304
692 199 692 822
88 243 88 922
283 569 975 569
887 36 887 786
329 149 329 976
782 343 782 943
888 179 888 933
839 222 839 938
22 68 836 68
9 74 9 999
297 419 909 419
959 210 959 987
226 71 226 767
775 227 775 907
328 434 952 434
150 259 150 966
257 505 991 505
834 282 834 973
36 105 955 105
150 99 999 99
300 37 300 900
169 172 801 172
125 33 125 794
467 345 467 997
375 126 375 779
363 329 985 329
60 796 742 796
279 115 983 115
57 46 57 936
218 476 906 476
100 145 883 145
776 122 776 794
506 173 506 927
68 520 925 520
41 857 917 857
38 164 38 913
206 110 942 110
600 139 600 948
287 152 287 777
26 564 896 564
152 345 969 345
262 886 895 886
482 175 482 785
26 819 731 819
18 326 999 326
114 43 114 983
191 75 191 967
192 312 951 312
311 798 976 798
228 163 228 965
216 262 216 899
131 537 880 537
643 213 643 862
156 148 156 894
35 36 742 36
253 274 969 274
582 168 582 908
65 336 65 949
301 901 968 901
74 495 953 495
343 664 989 664
3 81 3 989
189 996 898 996
46 391 942 391
327 284 327 972
117 626 955 626
363 356 363 963
23 652 672 652
699 111 699 965
278 39 922 39
165 44 165 884
150 585 987 585
50 153 981 153
76 660 967 660
876 44 876 650
926 118 926 940
256 735 964 735
212 37 914 37
526 271 526 956
774 177 774 936
280 185 280 862
808 6 808 964
354 311 982 311
186 11 186 974
223 923 898 923
536 272 536 879
317 286 984 286
193 491 844 491
179 116 179 955
754 241 754 994
224 981 909 981
683 115 683 983
558 78 558 811
10 232 787 232
944 33 944 873
284 966 891 966
336 410 940 410
291 472 961 472
646 299 646 931
275 965 967 965
176 693 824 693
225 531 932 531
524 230 524 978
881 322 881 967
750 288 750 923
391 776 991 776
72 496 868 496
117 30 117 788
172 45 172 924
424 342 424 944
485 39 485 767
977 168 977 905
645 26 645 861
281 341 888 341
221 964 938 964
697 248 697 975
945 247 945 897
71 481 854 481
189 129 189 963
49 824 969 824
120 582 732 582
339 119 999 119
573 222 573 868
221 912 939 912
819 353 819 981
220 806 921 806
128 174 128 915
996 187 996 870
33 588 902 588
71 207 71 949
67 934 921 934
272 993 990 993
74 990 898 990
196 940 971 940
142 220 142 845
263 402 951 402
302 41 302 659
241 191 241 903
5 34 5 781
167 452 955 452
541 90 541 962
491 114 491 930
268 127 268 830
623 209 623 988
261 547 914 547
224 191 958 191
783 74 783 928
94 98 823 98
1 183 1 960
394 11 394 852
504 305 504 920
293 465 987 465
240 893 898 893
96 11 980 11
227 432 921 432
57 502 864 502
275 153 275 940
304 1 954 1
960 365 960 971
307 6 307 811
13 446 634 446
391 949 992 949
208 159 208 761
211 117 211 995
215 203 215 911
202 114 811 114
15 301 999 301
27 221 27 962
201 93 201 910
53 291 53 931
314 859 983 859
537 311 537 920
281 355 955 355
324 989 996 989
97 972 727 972
31 904 889 904
81 451 844 451
367 199 367 966
13 259 13 969
256 192 996 192
261 197 261 951
20 5 853 5
458 251 458 972
12 41 612 41
121 642 998 642
34 42 877 42
395 746 997 746
266 685 907 685
841 303 841 959
162 264 162 919
255 848 981 848
264 467 979 467
416 340 416 965
395 289 998 289
102 0 102 906
763 251 763 861
15 117 618 117
23 809 960 809
519 320 519 931
779 23 779 935
193 388 193 992
104 358 104 984
73 791 991 791
147 12 147 859
347 9 347 823
294 778 957 778
16 379 16 998
267 276 267 901
200 280 920 280
343 423 985 423
100 277 932 277
184 858 900 858
486 29 486 829
189 892 986 892
122 749 868 749
223 168 985 168
670 325 670 980
66 80 66 726
277 259 277 996
40 800 994 800
52 264 926 264
248 225 248 865
303 840 951 840
97 277 97 993
322 171 974 171
747 147 747 990
981 287 981 951
81 676 805 676
637 395 637 998
153 61 153 690
614 30 614 922
113 164 113 966
19 653 992 653
135 297 135 999
400 132 1000 132
67 459 740 459
238 22 238 957
598 300 598 921
275 572 968 572
769 141 769 945
310 711 1000 711
116 969 932 969
902 11 902 921
14 464 662 464
73 708 865 708
291 229 992 229
5 638 711 638
51 30 51 705
225 204 225 977
322 328 322 982
364 62 364 723
852 58 852 853
1 932 961 932
38 924 975 924
301 16 301 637
333 59 333 906
255 76 872 76
324 202 978 202
254 766 918 766
194 141 194 998
30 218 30 838
659 82 659 958
891 277 891 984
243 560 987 560
199 979 928 979
49 30 49 847
184 100 994 100
309 352 309 955
346 87 346 729
290 102 1000 102
176 306 176 923
127 804 938 804
761 367 761 978
344 873 954 873
80 906 965 906
128 566 784 566
200 387 936 387
261 228 970 228
106 221 106 850
130 781 876 781
108 362 798 362
167 967 959 967
375 557 1000 557
898 193 898 846
221 6 221 892
110 305 110 980
20 559 883 559
243 546 988 546
703 306 703 976
33 254 996 254
353 354 957 354
245 603 940 603
928 78 928 954
925 122 925 949
103 378 897 378
143 60 999 60
974 217 974 997
1 887 655 887
272 252 938 252
18 165 18 992
410 76 410 930
271 960 997 960
91 220 985 220
79 87 942 87
278 335 971 335
897 390 897 996
288 28 980 28
188 835 977 835
741 96 741 878
388 509 988 509
51 576 920 576
4 732 624 732
817 104 817 912
940 244 940 998
177 187 177 818
577 76 577 943
475 245 475 943
181 119 181 756
319 120 319 918
6 695 992 695
30 541 679 541
973 166 973 941
107 65 107 938
76 234 76 955
426 31 426 978
365 805 988 805
390 296 999 296
331 743 940 743
107 633 964 633
7 378 7 996
8 309 941 309
130 701 798 701
45 78 848 78
484 187 484 840
175 174 175 980
83 371 709 371
78 125 758 125
132 103 132 851
441 308 441 912
344 147 344 810
715 10 715 989
152 499 963 499
309 909 930 909
564 327 564 998
112 709 800 709
303 315 303 994
343 422 984 422
331 163 331 875
673 56 673 921
62 86 955 86
73 399 73 1000
517 181 517 887
906 49 906 861
209 453 996 453
432 249 432 919
134 409 943 409
746 40 746 957
572 26 572 977
941 70 941 877
745 291 745 897
249 51 249 978
47 104 47 983
24 741 861 741
313 724 971 724
730 221 730 858
348 136 962 136
210 49 876 49
616 200 616 899
