1000 1000 500
173 601 173 904
804 629 804 963
315 169 315 914
6 151 347 151
345 758 900 758
999 138 999 975
601 30 974 30
996 534 996 939
472 0 472 585
349 807 454 807
552 763 552 986
463 111 463 290
261 938 290 938
317 859 471 859
867 1 953 1
2 52 78 52
126 673 521 673
207 862 434 862
1 838 873 838
954 697 968 697
54 110 81 110
8 514 369 514
71 575 71 594
590 570 720 570
398 116 751 116
354 407 354 841
100 298 100 798
244 30 244 175
96 275 835 275
89 21 89 186
168 43 879 43
326 929 806 929
290 638 290 900
518 353 518 615
299 79 659 79
0 518 879 518
138 978 528 978
897 94 897 117
179 184 179 952
700 22 700 197
322 889 965 889
778 893 778 933
622 440 622 528
887 404 887 711
472 66 689 66
41 216 782 216
473 134 473 898
313 283 412 283
493 186 591 186
706 395 845 395
263 443 412 443
443 592 458 592
787 220 787 933
310 542 310 943
100 893 938 893
166 432 349 432
342 391 523 391
879 394 934 394
56 829 546 829
674 587 674 601
167 227 167 763
359 524 359 916
452 59 452 915
175 247 349 247
35 743 464 743
492 529 522 529
424 42 424 395
222 491 222 802
438 648 438 884
96 58 96 519
201 336 201 443
983 28 983 997
95 426 95 860
994 158 994 810
835 109 835 758
31 146 626 146
218 313 218 798
214 909 863 909
21 198 718 198
538 201 608 201
205 292 205 753
884 16 884 209
187 352 499 352
673 928 673 946
993 379 993 467
579 422 919 422
123 423 123 485
86 973 319 973
361 157 361 245
510 734 701 734
236 359 236 508
414 246 414 690
159 149 497 149
143 429 434 429
480 95 889 95
101 96 246 96
660 121 660 139
779 35 779 441
209 237 954 237
289 336 633 336
44 992 564 992
195 920 669 920
575 357 575 814
184 51 861 51
307 989 625 989
243 431 243 812
266 201 266 447
197 32 197 893
534 290 951 290
165 196 165 515
262 608 262 683
89 408 89 733
607 65 607 180
990 10 990 211
293 30 345 30
270 53 926 53
503 586 533 586
189 302 465 302
534 87 534 325
174 107 174 462
930 330 930 706
368 74 368 657
495 62 495 806
221 82 304 82
814 506 814 698
948 306 948 863
276 310 326 310
609 592 828 592
160 117 758 117
318 259 318 875
3 620 966 620
653 128 653 917
339 496 693 496
135 784 384 784
722 171 722 830
463 527 652 527
990 296 990 521
350 852 967 852
604 636 631 636
166 704 765 704
852 859 923 859
156 331 962 331
762 339 762 399
281 169 281 370
485 749 717 749
423 914 952 914
866 661 866 662
440 491 592 491
469 21 469 888
313 738 313 787
454 140 454 961
95 107 206 107
164 3 565 3
544 33 544 475
27 558 456 558
604 273 604 813
734 582 734 867
919 219 919 376
709 418 838 418
220 552 220 991
22 113 22 461
275 853 544 853
808 992 870 992
154 104 154 371
418 851 926 851
776 374 776 796
123 92 711 92
564 403 564 561
214 190 532 190
272 824 892 824
198 481 247 481
342 353 342 846
182 145 773 145
444 140 444 364
390 633 390 952
437 858 487 858
670 334 997 334
866 96 883 96
795 792 966 792
85 78 85 88
397 82 947 82
318 138 944 138
410 176 964 176
389 555 389 896
545 646 882 646
740 80 786 80
243 379 830 379
680 190 827 190
899 181 899 220
226 562 472 562
276 182 276 923
455 87 455 885
810 360 862 360
433 23 433 791
548 326 548 633
83 848 714 848
888 424 888 805
556 708 889 708
